,id,date,dateYear,dateMonth,dateDay,rating,userName,content
308,309,20210118,2021,01,18,1,시나몽,구글은 왜 별 0.5개는 못주냐. 로그인이 절대 안됨. 모바일 페이지는 됨. 웃기죠? 근데 그걸 이케아가 해냅니다.
309,310,20220413,2022,04,13,1,Y Y,홈페이지와 연동도 안되서 카트에 담아도 홈피에선 뜨지도 않아요.
310,311,20211004,2021,10,04,4,3둥이아빠,품번검색이 안되는것이있다 타사이트를 통해서 검색시 검색이된다 별1삭제
311,312,20210207,2021,02,07,1,오다현,로그인이 안돼요!!! 계산대앞인데!!! 무슨 왜 페이지를찾을수없데 아오아오아오
312,313,20210324,2021,03,24,1,멍몽a,사려고하는것마다 품절 뭐 있는게 없어서 삭제
313,314,20220203,2022,02,03,1,admit,결제오류 났는데 취소도 안되고 상담원 연결도 안됩니다 채팅상담도 장식이고 고객센터 전화도 장식입니다
314,315,20210117,2021,01,17,1,장경은,이케아명성에비해완전엉터리 결재도잘않돼고로그인하려해도화면이안뜸ㅠㅠ 앱결재하지말라는것같음
315,316,20210407,2021,04,07,1,Jasmine LEE,꽤 자주 먹통이 되거나 링크 오류가 잦습니다
316,317,20210413,2021,04,13,5,송미진,사용하기 쉽고 좋네요!
317,318,20210825,2021,08,25,5,Rings So,유용하고 편리해요
318,319,20210530,2021,05,30,5,Jihyun Lee,복잡한 매장 방문 안해서 좋으네욥
319,320,20210324,2021,03,24,3,이태영,재입고날짜나 알림있음 좋을듯
320,321,20220406,2022,04,06,5,방혜란 (옹동스맘),싸고 품질이좋아요
321,322,20220306,2022,03,06,5,Insung Lee,온라인 재고 아이템만 구매가능해요
322,323,20220328,2022,03,28,5,꽁냥이,깔끔하고 편리함
323,324,20211223,2021,12,23,4,김민수,배송이 너무 느립니다..;;
324,325,20210621,2021,06,21,4,박대성,쉽게 잘 사용 했습니다
325,326,20210512,2021,05,12,1,ajdlkjsldjf asdfhsadjhf,매장정보 변경이 안되네요 광명에서 선택불가
326,327,20210228,2021,02,28,5,우대암,가격이 저렴하고 좋아요
